content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
"Adoro esse lugar.
O ambiente é lindo e o atendimento ótimo.
Tem várias porções legais e com um preço justo.
No almoço é especialmente bom. Servem pratos feitos bem generosos e deliciosos!
Vale super a pena.",0,2,0,4,True,True
pastel para dinossauros ehueheueh preçø bom e recheio do inicio ao fim...melhor pastel de cwb!!,9,11,2,5,True,True
"O Shawarma é delicioso!
Aquele molho de alho é muito bom!

O atendimento é bom e o seu shawarma fica pronto super rápido! 

O ambiente é bem simples.",29,21,0,4,True,True
"Barato, gostoso e com o melhor molho de alho da cidade. O melhor shawarma daqui até agora (:",0,1,0,4,False,True
"Rápido, bom demais e dentro do orçamento. Almoço mais top com a galera da firma, não vá sozinho 1 1/2 é a quantidade certa.",19,1,2,5,True,True
"É o melhor rodízio que já comi! Não tem outro local melhor! Quando aquele desejo de sushi aparece, não me dou ao trabalho mais de procurar onde ir... Tudo maravilhoso e bem feito!",11,7,0,5,True,True
"Uma pequena porta ao lado do teatro Guaira, muito simples e discreto só chama a atenção pela quantidade gente esperando uma disputadíssima mesa. Mas a graça é essa é faz parte do passeio! Pratos tipicamente árabe e muito saborosos com preço justo. Quero voltar para experimentar a pizza árabe. 
Uma dica é que eles também fazem para viagem.",15,3,17,4,True,True
"Restaurante cheio , serviço demorado. Porem a comida é muito bem feita e o preço é justo.",0,2,2,5,False,True
"Eu vou la desde que eu era pequena, e todas as vezes eu comi muito bem. Os pratos típicos árabes são muito bem feitos. o shawarma é meu preferido! entretanto as adaptações que fizeram são as melhores: a esfirra é uma delicia, a pizza então nem se fala! Uma das melhores que ja comi, sem duvidas! O local costuma estar bem cheio, e não é muito grande, então é bem chegar cedo! Mas vale e pena",0,5,0,5,False,True
"Reduto de artistas curitibanos, o Baba Salim é um bar tradicional árabe que tem a melhor esfiha do mundo! As minhas preferidas são a de bolonhesa e queijo. As esfihas são pequenas e são sempre feitas na hora, então sempre demora um pouquinho pra ficar pronta. Peça várias de uma vez! Recomendo muito a pizza árabe, a massa é a mesma da esfiha e a borda é coberta com gergelim. Muito bom! A cerveja é sempre gelada e o atendimento é simpático. Chegue cedo para pegar uma mesa, pois o lugar é bem pequeno e sempre lota!",80,55,494,5,True,True
"Adoro esse lugar! A comida é uma delícia e o dono é um querido! Sempre como as esfihas (que são abertas) de zattar e coalhada seca e o schawarma. Dá fome só de pensar. Se pudesse, comeria lá todos os dias. O preço também é bem justo.",68,11,1,5,True,True
"Péssimo, ambiente sem qualquer afinidade com a cultura japonesa. O prato que pedi tinha comida chinesa misturada, a enchova servida estava velha e dura... um desastre",0,2,0,1,False,True
Rodízio com variedade porém serviço ruim e demorado. Foram pedidos pratos que não vieram e o sashimi de salmão estava congelado. O custo benefício não vale,0,2,1,3,True,True
variedade de sabores. mas acho que o operador da chapa realmente não sabe o que é um hambuerguer ao ponto ou mal passado. acho que talvez seja um problema de brasileiros... mas vale a visita e o dinheiro gasto sim!,80,5,1,3,True,True
"Gosto do JPL pra tomar drinks, pois eles costumam ter double drink até as 20h, e é legal ficar ali nas mesas na calçada. Todos que experimentei são bem feitos. Quanto a comida, tem decepcionado. Os hambúrgueres diminuíram e os petiscos, além de pequenos, são caros. Por favor, melhorem a música, deixar na rádio de TV a cabo ninguém merece.",31,18,9,3,True,True
"Melhor Mojito que tomei até hoje e por um preço tão bom que chega ser difícil de acreditar, apenas R$16. Os lanches são ótimos e alguns acompanham fritas :) Não peguei fila, o atendimento é ok, nada de relevante sobre ele. Mas recomendo.",0,3,6,5,True,True
"não há muito o que dizer. o atendimento é rapido e excelente, os hamburgueres são muito bons, o interior da casa é muito aconchegante. pra quem gosta de sossego e um lugar bacana indico ir no periodo do dia, pois as noites costumam ser agitadas, principalmente por se tratar da Av. Vicente Machado.",3,3,0,5,True,True
"Todas as vezes em que estive no JPL, a comida estava muito boa e a cerveja bem gelada. É minha hamburgueria preferida na região :)",3,10,1,5,True,True
"Tanto comer no restaurante quanto pedir em casa é ótimo. Apesar das várias opções no cardápio, sempre opto pelas sopas, uma mais deliciosa que a outra, tem desde sopas básicas como canja e sopa de feijão, até sopas típicas e originais, como a sopa eslava (favorita) e a sopa de pinhão (experimente!!). Todas as sopas são de excelente qualidade. Quando você come no restaurante tem entradinha de pão com manteiga, os garçons são super atenciosos e o ambiente é quente e aconchegante, ideal para o frio curitibano. Quando você pede em casa as embalagens das sopas são lacradas, então ela chega bem quentinha e não faz bagunça na sacola, eles mandam pão fatiado junto, simplesmente uma delícia. Amo muito.",2,9,0,5,True,True
"Um jantar delicioso. Sopa scalava, bruschettas de presunto parma com um bom vinho! Excelente clima",10,1,0,5,True,True
"Nao preciso dizer que é a coxinha mais gostosa da cidade, ela nunca deixa a desejar, sempre quentinha, crocante e deliciosa!Um dia resolvi pegar a panqueca para almoço, mas achei muito artificial, nao chegou nem perto da coxinha!",0,12,1,5,False,True
"Melhor salgado do mundo, hahaha. Mas sério, nunca comi nenhum salgado tão gostoso. Ele é crocante por fora e macio por dentro, bem recheado, e tem todos os sabores imagináveis. Isso sem falar das tortas salgadas, bolos e das massas que eles fazem na hora do almoço, super em conta a muito gostoso. Tem em todos os lugares do Centro e cidade, e não dá pra deixar de conhecer.",2,9,0,5,True,True
A coxinha especial é a MELHOR!!!,0,2,3,5,False,True
"É uma experiência interessante, mas devo afirmar que o sabor do bolo deixa muito a desejar e a textura (o carro chefe) é diferente, mas talvez diferente demais para quem espera só um bolo gostoso.",16,9,1,3,True,True
"Gostei muito da comida, o bolinho de queijo é uma delícia, e o bolo também, fiquei em dúvida de como montar o bolo e preferi escolher um pronto e estava bem gostoso. Em uma próxima visita vou querer ajuda para montar um bolo só com as coisas que mais gosto.",20,4,21,5,True,True
"Melhor coxinha da vida! Ambiente agradável e a apresentação dos bolos , salgados e bebidas na mesa é o grande diferencial !",2,3,0,5,True,True
Restaurante muito bom e por um preço razoável. Recomendo o balcão de massas e o molho quatro queijos. Também tem um buffet cheio de variedades. Não é um restaurante refinado mas tem uma comida muito boa.,0,2,0,4,False,True
"O taco faz parte da minha vida, eu lembro que ia com a minha esposa ainda quando namorávamos isso a uns 10anos kkk, as refeições são são muito boas e agora eles tem uma mesa para vc se servir, vale a pena coferir",9,12,2,5,True,True
"Meu bar favorito de Curitiba. Ambiente excelente, comida maravilhosa, até as 20h os pratos tem 50% de desconto. Perfeito",0,3,0,5,True,True
"Refeição com sabores extraordinários, totalmente diferente do que já provamos! 
As comidas são divididas por escalas de ardência na pimenta. Minha avaliação é de três estrelas, porque minha esposa pediu sem pimenta alguma, mas mesmo assim a comida veio muito apimentada, até mesmo para o meu paladar que é resistente",0,2,0,3,True,True
"O lugar é muito bom, porém, no almoço, a comida deixa a desejar, pouco saborosa, nachos genéricos e molhos não tão frescos, assim como o resto da comida",5,1,0,2,True,True
"Este é um dos lugares em que fui melhor atendido: todos que me atenderam foram atenciosos e simpáticos. O buffet estava ótimo. Pedi também a entrada ""Camarões endiabrados"", que estavam deliciosos, mas, atenção, fazem jus ao nome e são bem picantes, logo não será do gosto de todos, mas recomendo para quem gosta de comidas ""quentes"". Informaram que seria possível pedir para que nesse prato a pimenta venha separada.",0,1,0,5,False,True
"O ambiente é muito agradável e o atendimento é perfeito,  a comida é maravilhosa.. recomendadissimo para familias..",4,1,0,5,True,True
Melhor comida mexicana de Curitiba. Excelente opção para almoço ou jantar. Ótimos pratos. Ótimo ambiente e atendimento excelente,5,1,0,5,True,True
Melhor restaurante que eu já fui na vida. Ótimo atendimento e lugar aconchegante! Com toda certeza voltarei! :),5,1,1,5,True,True
"Totopos é muito gostoso. Se vc está procurando uma comida mexicana deliciosa, não hesitem venha para o totopos",16,1,0,5,True,True
"Comida mexicana excelente e de alta qualidade, equipe super atenciosa, até o momento considero ele como o melhor restaurante de comida mexicana que já fui em Curitiba, recomendo!",0,11,0,5,True,True
"Queria morar dentro da chimichanga que comi no almoço. Buffet é tão bom que quando você atinge o valor livre dá um alívio, não é barato, mas você fica feliz em pagar pra experimentar tudinho, as opções são muito boas.",62,9,2,5,True,True
"o rodizio é só alegria, mas vá com bastante fome, porque é MUITA coisa boa junto...melhor restaurante mexicano da cidade",9,11,2,5,True,True
"Adoro! Para mim é o melhor mexicano de Curitiba. O buffet do horário de almoço é excelente, com comidas variadas e ótimas opções para vegetarianos. Pets bem vindos com mesas na rua! Cliente fiel há mais de dois anos. Recomendo!",33,2,0,5,True,True
"O Totopos é na minha opinião o melhor restaurante de comida mexicana da região.
No almoço serve buffet por quilo ou livre e a noite o cardápio é a la carte.

Recomendo o almoço na sexta-feira a chimichanga de doce de leite é deliciosa, salve um espaço para ela :)

A noite o ambiente fica perfeito para casal ou happy hour e recomendo os churros e as margaritas.",1,4,6,5,True,True
"Ótimo lugar para um dia de sol. Ambiente diferenciado e agradável, vale a pena comer na parte externa. O buffet apesar de conter apenas comidas saudáveis é variado e diferenciado, difícil escolher! Atendimento excelente e a dona do restaurante sempre está por lá acompanhando de perto o andamento das coisas, além de ser super querida!",12,25,5,5,True,True
"Esitve ontem no Koda, reunido com alguns amigos, ao final fomos tomar a famosa saideira e como o garçon não estava nos vendo, meu amigo ergueu obraço, o garçon veio e nos falou que não era cachorro para ser chamado daquela forma, pedi desculpas e disse que ele poderia ser mais gentil, o mesmo retrucou e disse que não precisava de clientes do nosso tipo ali. Pergunto que tipo????? O local é bom mas o atendimento deixou a desejar.",0,1,0,2,False,True
Hambúrguer de costela aprovado. Aceita ticket.,5,2,2,3,True,True
"Bom atendimento, preço justo nos chopps (4 varidades a R$ 12,00 500ml) e a porcão de batata rústica que pedi veio bem servida. Tem tudo pra dar certo",34,1,0,4,True,True
Comida excelente assim como os pratos aqui disponíveis. Chopp's e cervejas no mesmo padrão,9,1,0,5,False,True
"Pub para quem adora degustar coisas novas e com bom atendimento preços variados.
O lugar é sensacional, porções frescas e saborosas, mas a melhor parte são as cervejas.",79,9,25,5,True,True
"O local é uma panificadora na esquina de uma avenida rápida. Estacionar nas imediações é tranquilo. Serve um dos melhores hamburguers da cidade. Oferece vários rótulos de cervejas artesanais locais e de fora. Sempre tem um ou dois chopps artesanais nas torneiras. O atendimento é outro ponto forte, os rapazes são rápidos, solícitos e muito simpáticos. O público é variado.",1,4,9,4,True,True
"Lugar único em Curitiba. É padaria, mas tem almoço, tem happy hour, tem bar. Sanduíches deliciosos e preço justo em um ambiente agradável, mas sem muita frescura.",22,6,1,5,True,True
"Serve do café da manhã ao jantar, com uma variedade muito grande e atendimento super atencioso.",43,8,9,5,True,True
"Fui com minha irmã e cunhado para o evento de rodízio de mini sanduíches e gostei muito!
Todos os 4 ou 5 (não me lembro agora) sanduíches que provamos estavam incríveis! O meu favorito sem dúvida o de burguer com cheedar, a carne estava fantástica!

O bacana é que lá é uma padaria pequena e as vezes fazem estes eventos! Mas os sandubas são servidos sempre pelo que entendi! Tem chopes também e é ótimo para um happy hour! Eu quero voltar em breve!",96,7,83,5,True,True
